userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,time_rel_sec,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
5390634,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,331824,1,331.824,27.32553855,0,27.32553855,23.22222222,68,27.32553855,100,[],0.195581913,0.195581913,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_9,"[[4, 9, 1]]",2.021,5.218,reset,27,1,TRUE,1.59E+12,6j
5390634,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,342876,2,342.876,10,0,10,-100,67,-37.32553855,39.5,"[[4, 9, 1]]",1,0.195581913,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[4, 9, 1], [0, 5, 2]]",11.052,11.052,click,28,2,FALSE,1.59E+12,6j
5390634,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,357090,2,357.09,-10,,,,,49.5,39.5,"[[4, 9, 1], [0, 5, 2]]",1,0.195581913,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[4, 9, 1], [0, 5, 2]]",14.214,14.214,click,,2,,1.59E+12,6j
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,39452,1,39.452,1.982984207,10,27.32553855,23.22222222,68,1.982984207,0,[],0.014193297,0.014193297,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[4, 4, 1]]",39.431,0,,1,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,61959,2,61.959,0,52,100,100,67,-1.982984207,24.74957483,"[[4, 4, 1]]",7.36E-08,1.04E-09,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_9,"[[4, 4, 1], [1, 9, 2]]",22.507,22.507,click,2,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,64668,2,64.668,0,,,,,24.74957483,24.74957483,"[[4, 4, 1], [1, 9, 2]]",7.36E-08,7.68E-17,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[4, 4, 1], [1, 9, 2]]",2.709,2.709,click,,2,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,79679,1,79.679,0.990079365,19,27.32553855,23.22222222,68,0.990079365,0,[],0.007086608,0.007086608,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_2,"[[5, 2, 1]]",15.011,17.72,reset,3,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,91344,1,91.344,0.990079365,,,,,-0.990079365,0,"[[5, 2, 1]]",0.007086608,5.02E-05,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[5, 2, 1]]",11.665,11.665,click,,1,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,105245,1,105.245,1.982984207,10,27.32553855,23.22222222,68,1.982984207,0,[],0.014193297,0.014193297,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[4, 4, 1]]",13.901,25.566,reset,4,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,110912,2,110.912,100,0,100,100,67,-101.9829842,-100,"[[4, 4, 1]]",0.36785172,0.005221029,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",9_4,"[[4, 4, 1], [9, 4, 2]]",5.667,5.667,click,5,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,111706,1,111.706,-100,0,-100,-100,66,0,0,"[[4, 4, 1], [9, 4, 2]]",0.015151515,7.91E-05,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 2, 0, 0]]",9_3,"[[4, 4, 1], [9, 4, 2], [9, 3, 1]]",0.794,0.794,click,6,3,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,123691,2,123.691,1.102472595,14,100,7.451947698,65,98.89752741,10,"[[4, 4, 1], [9, 4, 2], [9, 3, 1]]",0.007345277,5.81E-07,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 0, 0]]",4_7,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2]]",11.985,11.985,click,7,4,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,128585,1,128.585,10,0,10,-100,64,11.10247259,0,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2]]",1,5.81E-07,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 2, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 0, 0]]",9_8,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2], [9, 8, 1]]",4.894,4.894,click,8,5,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,133889,2,133.889,0.481508876,32,21.35166667,21.17361111,63,-10.48150888,27.32553855,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2], [9, 8, 1]]",0.005021123,2.92E-09,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 2, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",1_8,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2], [9, 8, 1], [1, 8, 2]]",5.304,5.304,click,9,6,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,136765,2,136.765,-0.481508876,,,,,27.80704742,27.32553855,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2], [9, 8, 1], [1, 8, 2]]",0.005021123,1.46E-11,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 2, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",,"[[4, 4, 1], [9, 4, 2], [9, 3, 1], [4, 7, 2], [9, 8, 1], [1, 8, 2]]",2.876,2.876,click,,6,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,146391,1,146.391,1.982984207,10,27.32553855,23.22222222,68,1.982984207,0,[],0.014193297,0.014193297,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[4, 4, 1]]",9.626,12.502,reset,10,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,168583,2,168.583,7.451947698,3,100,100,67,-9.434931906,27.32553855,"[[4, 4, 1]]",0.027412186,0.000389069,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_5,"[[4, 4, 1], [5, 5, 2]]",22.192,22.192,click,11,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,172018,1,172.018,1.173004535,16,27.32553855,23.22222222,66,8.624952233,0,"[[4, 4, 1], [5, 5, 2]]",0.00833949,3.24E-06,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[4, 4, 1], [5, 5, 2], [5, 3, 1]]",3.435,3.435,click,12,3,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,176952,2,176.952,0.930192744,20,100,100,65,-2.103197279,27.32553855,"[[4, 4, 1], [5, 5, 2], [5, 3, 1]]",0.001868856,6.06E-09,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_2,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2]]",4.934,4.934,click,13,4,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,183539,1,183.539,23.22222222,1,27.32553855,23.22222222,64,24.15241497,100,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2]]",0.161353503,9.78E-10,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_8,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1]]",6.587,6.587,click,14,5,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,184083,2,184.083,10,0,10,-100,63,-33.22222222,10,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1]]",1,9.78E-10,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_9,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1], [1, 9, 2]]",0.544,0.544,click,15,6,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,188507,1,188.507,-100,1,10,-100,62,-90,0,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1], [1, 9, 2]]",0.0001,9.78E-14,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_9,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1], [1, 9, 2], [0, 9, 1]]",4.424,4.424,click,16,7,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,194200,1,194.2,-100,,,,,100,0,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1], [1, 9, 2], [0, 9, 1]]",0.0001,9.78E-18,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[4, 4, 1], [5, 5, 2], [5, 3, 1], [6, 2, 2], [1, 8, 1], [1, 9, 2], [0, 9, 1]]",5.693,5.693,click,,7,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,199896,1,199.896,0.173611111,34,27.32553855,23.22222222,68,0.173611111,0,[],0.00124276,0.00124276,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_8,"[[0, 8, 1]]",5.696,11.389,reset,17,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,201511,1,201.511,0.173611111,,,,,-0.173611111,0,"[[0, 8, 1]]",0.00124276,1.54E-06,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 1, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[0, 8, 1]]",1.615,1.615,click,,1,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,205314,1,205.314,23.22222222,1,27.32553855,23.22222222,68,23.22222222,100,[],0.166212542,0.166212542,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_8,"[[1, 8, 1]]",3.803,5.418,reset,18,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,207253,2,207.253,10,0,10,-100,67,-33.22222222,24.74957483,"[[1, 8, 1]]",1,0.166212542,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_9,"[[1, 8, 1], [1, 9, 2]]",1.939,1.939,click,19,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,214144,1,214.144,2.531327939,6,24.74957483,22.11111111,66,12.53132794,0,"[[1, 8, 1], [1, 9, 2]]",0.027128267,0.004509058,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_8,"[[1, 8, 1], [1, 9, 2], [5, 8, 1]]",6.891,6.891,click,20,3,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,222837,2,222.837,1.81898147,7,100,100,65,-4.35030941,36.53017715,"[[1, 8, 1], [1, 9, 2], [5, 8, 1]]",0.005102671,2.30E-05,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_7,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2]]",8.693,8.693,click,21,4,FALSE,1.59E+12,d5
